"","GEOID","X","Y"
"4493",4493,-43.3926449193356,-22.8662273728594
"4494",4494,-43.387772714995,-22.8661780665558
"4495",4495,-43.3829005241332,-22.8661286111612
"4496",4496,-43.3780283467908,-22.8660790066774
"4497",4497,-43.3731561830084,-22.866029253106
"4498",4498,-43.3682840328269,-22.8659793504487
"4499",4499,-43.3634118962867,-22.8659292987072
"4500",4500,-43.3585397734287,-22.8658790978833
"4501",4501,-43.3536676642935,-22.8658287479785
"4502",4502,-43.3487955689217,-22.8657782489947
"4503",4503,-43.343923487354,-22.8657276009335
"4504",4504,-43.3390514196311,-22.8656768037966
"4505",4505,-43.3341793657936,-22.8656258575858
"4506",4506,-43.3293073258822,-22.8655747623029
"4507",4507,-43.3244352999377,-22.8655235179495
"4508",4508,-43.3195632880005,-22.8654721245273
"4509",4509,-43.3146912901115,-22.8654205820382
"4510",4510,-43.3098193063112,-22.8653688904839
"4511",4511,-43.3049473366404,-22.8653170498661
"4512",4512,-43.3000753811397,-22.8652650601865
"4513",4513,-43.2952034398497,-22.8652129214471
"4514",4514,-43.2903315128111,-22.8651606336494
"4515",4515,-43.2854596000646,-22.8651081967954
"4516",4516,-43.2805877016509,-22.8650556108867
"4517",4517,-43.2757158176106,-22.8650028759252
"4518",4518,-43.2708439479843,-22.8649499919127
"4519",4519,-43.2659720928127,-22.8648969588509
"4520",4520,-43.2611002521365,-22.8648437767416
"4521",4521,-43.2562284259963,-22.8647904455868
"4522",4522,-43.2513566144328,-22.864736965388
"4523",4523,-43.2464848174866,-22.8646833361473
"4524",4524,-43.2416130351984,-22.8646295578663
"4525",4525,-43.2367412676089,-22.864575630547
"4526",4526,-43.2318695147586,-22.8645215541911
"4527",4527,-43.2269977766883,-22.8644673288005
"4528",4528,-43.2221260534386,-22.8644129543771
"4529",4529,-43.2172543450501,-22.8643584309226
"4530",4530,-43.6972199963353,-22.8651024496247
"4531",4531,-43.6923471697073,-22.8650624722157
"4532",4532,-43.6874743540134,-22.8650223456492
"4533",4533,-43.6826015492943,-22.8649820699265
"4534",4534,-43.6777287555907,-22.864941645049
"4535",4535,-43.6728559729432,-22.8649010710182
"4536",4536,-43.6631104409797,-22.8648194755018
"4537",4537,-43.658237691745,-22.8647784540191
"4538",4538,-43.6533649537293,-22.8647372833885
"4539",4539,-43.6484922269733,-22.8646959636114
"4540",4540,-43.6436195115177,-22.8646544946893
"4541",4541,-43.6387468074032,-22.8646128766235
"4542",4542,-43.6338741146705,-22.8645711094155
"4543",4543,-43.6290014333603,-22.8645291930667
"4544",4544,-43.6241287635133,-22.8644871275785
"4545",4545,-43.6192561051702,-22.8644449129523
"4546",4546,-43.6143834583716,-22.8644025491896
"4547",4547,-43.6095108231583,-22.8643600362918
"4548",4548,-43.6046381995711,-22.8643173742603
"4549",4549,-43.5997655876505,-22.8642745630967
"4550",4550,-43.5948929874372,-22.8642316028023
"4551",4551,-43.590020398972,-22.8641884933786
"4552",4552,-43.5851478222956,-22.864145234827
"4553",4553,-43.5802752574487,-22.8641018271492
"4554",4554,-43.5754027044718,-22.8640582703464
"4555",4555,-43.5705301634059,-22.8640145644202
"4556",4556,-43.5656576342914,-22.8639707093721
"4557",4557,-43.5607851171692,-22.8639267052036
"4558",4558,-43.5559126120799,-22.8638825519162
"4559",4559,-43.5510401190641,-22.8638382495113
"4560",4560,-43.5461676381627,-22.8637937979904
"4561",4561,-43.5412951694163,-22.8637491973552
"4562",4562,-43.5364227128655,-22.863704447607
"4563",4563,-43.531550268551,-22.8636595487474
"4564",4564,-43.5266778365136,-22.863614500778
"4565",4565,-43.5218054167939,-22.8635693037003
"4566",4566,-43.5169330094327,-22.8635239575157
"4567",4567,-43.5120606144705,-22.8634784622259
"4568",4568,-43.5071882319481,-22.8634328178323
"4569",4569,-43.5023158619062,-22.8633870243366
"4570",4570,-43.4974435043855,-22.8633410817403
"4571",4571,-43.4925711594265,-22.8632949900449
"4572",4572,-43.4876988270701,-22.863248749252
"4573",4573,-43.4828265073569,-22.8632023593632
"4574",4574,-43.4779542003275,-22.86315582038
"4575",4575,-43.4730819060227,-22.8631091323041
"4576",4576,-43.4682096244832,-22.863062295137
"4577",4577,-43.4633373557495,-22.8630153088804
"4578",4578,-43.4584650998625,-22.8629681735357
"4579",4579,-43.4535928568627,-22.8629208891046
"4580",4580,-43.4487206267909,-22.8628734555887
"4581",4581,-43.4438484096876,-22.8628258729897
"4582",4582,-43.4389762055937,-22.8627781413091
"4583",4583,-43.4341040145498,-22.8627302605485
"4584",4584,-43.4292318365965,-22.8626822307097
"4585",4585,-43.4243596717745,-22.8626340517941
"4586",4586,-43.4194875201246,-22.8625857238035
"4587",4587,-43.4146153816873,-22.8625372467395
"4588",4588,-43.4097432565033,-22.8624886206037
"4589",4589,-43.4048711446134,-22.8624398453978
"4590",4590,-43.3999990460581,-22.8623909211234
"4591",4591,-43.3951269608782,-22.8623418477823
"4592",4592,-43.3902548891143,-22.862292625376
"4593",4593,-43.3853828308071,-22.8622432539062
"4594",4594,-43.3805107859973,-22.8621937333747
"4595",4595,-43.3756387547255,-22.862144063783
"4596",4596,-43.3707667370324,-22.8620942451329
"4597",4597,-43.3658947329586,-22.8620442774261
"4598",4598,-43.3610227425449,-22.8619941606643
"4599",4599,-43.3561507658319,-22.8619438948491
"4600",4600,-43.3512788028602,-22.8618934799823
"4601",4601,-43.3464068536705,-22.8618429160656
"4602",4602,-43.3415349183036,-22.8617922031007
"4603",4603,-43.3366629967999,-22.8617413410894
"4604",4604,-43.3317910892003,-22.8616903300332
"4605",4605,-43.3269191955453,-22.8616391699341
"4606",4606,-43.3220473158757,-22.8615878607937
"4607",4607,-43.317175450232,-22.8615364026137
"4608",4608,-43.312303598655,-22.8614847953959
"4609",4609,-43.3074317611853,-22.8614330391421
"4610",4610,-43.3025599378635,-22.861381133854
"4611",4611,-43.2976881287304,-22.8613290795334
"4612",4612,-43.2928163338265,-22.8612768761821
"4613",4613,-43.2879445531926,-22.8612245238017
"4614",4614,-43.2830727868692,-22.8611720223942
"4615",4615,-43.2782010348971,-22.8611193719612
"4616",4616,-43.2733292973169,-22.8610665725046
"4617",4617,-43.2684575741692,-22.8610136240261
"4618",4618,-43.2635858654947,-22.8609605265276
"4619",4619,-43.258714171334,-22.8609072800108
"4620",4620,-43.2538424917279,-22.8608538844776
"4621",4621,-43.2489708267169,-22.8608003399298
"4622",4622,-43.2440991763417,-22.8607466463691
"4623",4623,-43.2392275406429,-22.8606928037975
"4624",4624,-43.2343559196612,-22.8606388122167
"4625",4625,-43.2294843134372,-22.8605846716286
"4626",4626,-43.2246127220117,-22.8605303820349
"4627",4627,-43.2197411454251,-22.8604759434377
"4628",4628,-43.6509671992395,-22.8608060666716
"4629",4629,-43.6460946174818,-22.8607646801857
"4630",4630,-43.6412220470434,-22.8607231445838
"4631",4631,-43.6363494879649,-22.8606814598673
"4632",4632,-43.6314769402872,-22.8606396260376
"4633",4633,-43.6071143743332,-22.860428220241
"4634",4634,-43.6022418959141,-22.8603854917621
"4635",4635,-43.5973694291806,-22.86034261418
"4636",4636,-43.5924969741733,-22.8602995874963
"4637",4637,-43.5876245309329,-22.8602564117123
"4638",4638,-43.5827520995001,-22.8602130868296
"4639",4639,-43.5778796799156,-22.8601696128496
"4640",4640,-43.5730072722201,-22.8601259897737
"4641",4641,-43.5681348764542,-22.8600822176035
"4642",4642,-43.5632624926587,-22.8600382963405
"4643",4643,-43.5583901208742,-22.8599942259861
"4644",4644,-43.5535177611414,-22.8599500065418
"4645",4645,-43.548645413501,-22.8599056380092
"4646",4646,-43.5437730779937,-22.8598611203897
"4647",4647,-43.5389007546602,-22.8598164536848
"4648",4648,-43.5340284435412,-22.8597716378962
"4649",4649,-43.5291561446772,-22.8597266730252
"4650",4650,-43.5242838581091,-22.8596815590734
"4651",4651,-43.5194115838775,-22.8596362960424
"4652",4652,-43.514539322023,-22.8595908839337
"4653",4653,-43.5096670725864,-22.8595453227488
"4654",4654,-43.5047948356083,-22.8594996124893
"4655",4655,-43.4999226111295,-22.8594537531567
"4656",4656,-43.4950503991905,-22.8594077447526
"4657",4657,-43.4901781998321,-22.8593615872785
"4658",4658,-43.485306013095,-22.859315280736
"4659",4659,-43.4804338390197,-22.8592688251268
"4660",4660,-43.4755616776471,-22.8592222204523
"4661",4661,-43.4706895290177,-22.8591754667141
"4662",4662,-43.4658173931723,-22.8591285639139
"4663",4663,-43.4609452701515,-22.8590815120531
"4664",4664,-43.456073159996,-22.8590343111336
"4665",4665,-43.4512010627464,-22.8589869611567
"4666",4666,-43.4463289784435,-22.8589394621241
"4667",4667,-43.4414569071279,-22.8588918140375
"4668",4668,-43.4365848488402,-22.8588440168985
"4669",4669,-43.4317128036212,-22.8587960707087
"4670",4670,-43.4268407715116,-22.8587479754696
"4671",4671,-43.4219687525518,-22.858699731183
"4672",4672,-43.4170967467828,-22.8586513378505
"4673",4673,-43.4122247542451,-22.8586027954737
"4674",4674,-43.4073527749793,-22.8585541040543
"4675",4675,-43.4024808090262,-22.8585052635938
"4676",4676,-43.3976088564264,-22.8584562740941
"4677",4677,-43.3927369172206,-22.8584071355567
"4678",4678,-43.3878649914494,-22.8583578479834
"4679",4679,-43.3829930791536,-22.8583084113757
"4680",4680,-43.3781211803737,-22.8582588257354
"4681",4681,-43.3732492951504,-22.8582090910641
"4682",4682,-43.3683774235245,-22.8581592073636
"4683",4683,-43.3635055655364,-22.8581091746355
"4684",4684,-43.3586337212271,-22.8580589928815
"4685",4685,-43.3537618906369,-22.8580086621033
"4686",4686,-43.3488900738067,-22.8579581823027
"4687",4687,-43.3440182707771,-22.8579075534813
"4688",4688,-43.3391464815887,-22.8578567756409
"4689",4689,-43.3342747062823,-22.8578058487832
"4690",4690,-43.3294029448984,-22.85775477291
"4691",4691,-43.3245311974777,-22.8577035480228
"4692",4692,-43.3196594640609,-22.8576521741236
"4693",4693,-43.3147877446886,-22.857600651214
"4694",4694,-43.3099160394015,-22.8575489792958
"4695",4695,-43.3050443482402,-22.8574971583707
"4696",4696,-43.3001726712453,-22.8574451884406
"4697",4697,-43.2953010084577,-22.8573930695071
"4698",4698,-43.2904293599178,-22.857340801572
"4699",4699,-43.2855577256663,-22.8572883846371
"4700",4700,-43.2806861057439,-22.8572358187043
"4701",4701,-43.2758145001912,-22.8571831037752
"4702",4702,-43.270942909049,-22.8571302398516
"4703",4703,-43.2660713323577,-22.8570772269354
"4704",4704,-43.2611997701581,-22.8570240650283
"4705",4705,-43.2563282224908,-22.8569707541323
"4706",4706,-43.2514566893965,-22.8569172942489
"4707",4707,-43.2465851709158,-22.8568636853802
"4708",4708,-43.2417136670893,-22.8568099275278
"4709",4709,-43.2319707035617,-22.8567019648796
"4710",4710,-43.2270992439419,-22.8566477600874
"4711",4711,-43.6436971416677,-22.8568333653759
"4712",4712,-43.5901010943469,-22.8563675411168
"4713",4713,-43.5852287963094,-22.8563242990009
"4714",4714,-43.5803565100984,-22.8562809078151
"4715",4715,-43.5754842357545,-22.8562373675612
"4716",4716,-43.5706119733184,-22.8561936782405
"4717",4717,-43.5657397228308,-22.8561498398545
"4718",4718,-43.5608674843323,-22.8561058524047
"4719",4719,-43.5559952578637,-22.8560617158927
"4720",4720,-43.5511230434656,-22.8560174303198
"4721",4721,-43.5462508411786,-22.8559729956877
"4722",4722,-43.5413786510436,-22.8559284119977
"4723",4723,-43.5365064731011,-22.8558836792516
"4724",4724,-43.5316343073919,-22.8558387974506
"4725",4725,-43.5267621539565,-22.8557937665964
"4726",4726,-43.5218900128358,-22.8557485866906
"4727",4727,-43.5170178840703,-22.8557032577345
"4728",4728,-43.5121457677007,-22.8556577797299
"4729",4729,-43.5072736637677,-22.8556121526781
"4730",4730,-43.502401572312,-22.8555663765809
"4731",4731,-43.4975294933743,-22.8555204514396
"4732",4732,-43.4926574269952,-22.855474377256
"4733",4733,-43.4877853732154,-22.8554281540314
"4734",4734,-43.4829133320756,-22.8553817817676
"4735",4735,-43.4780413036164,-22.8553352604661
"4736",4736,-43.4731692878785,-22.8552885901285
"4737",4737,-43.4682972849026,-22.8552417707563
"4738",4738,-43.4634252947293,-22.8551948023511
"4739",4739,-43.4585533173994,-22.8551476849146
"4740",4740,-43.4536813529534,-22.8551004184483
"4741",4741,-43.4488094014321,-22.8550530029538
"4742",4742,-43.4439374628761,-22.8550054384328
"4743",4743,-43.4390655373261,-22.8549577248869
"4744",4744,-43.4341936248227,-22.8549098623177
"4745",4745,-43.4293217254066,-22.8548618507267
"4746",4746,-43.4244498391185,-22.8548136901157
"4747",4747,-43.4195779659991,-22.8547653804863
"4748",4748,-43.4147061060889,-22.85471692184
"4749",4749,-43.4098342594287,-22.8546683141787
"4750",4750,-43.4049624260592,-22.8546195575038
"4751",4751,-43.4000906060209,-22.8545706518171
"4752",4752,-43.3952187993545,-22.8545215971203
"4753",4753,-43.3903470061007,-22.8544723934149
"4754",4754,-43.3854752263002,-22.8544230407026
"4755",4755,-43.3806034599937,-22.8543735389852
"4756",4756,-43.3757317072217,-22.8543238882644
"4757",4757,-43.3708599680249,-22.8542740885417
"4758",4758,-43.365988242444,-22.8542241398189
"4759",4759,-43.3611165305196,-22.8541740420977
"4760",4760,-43.3562448322925,-22.8541237953797
"4761",4761,-43.3513731478032,-22.8540733996668
"4762",4762,-43.3465014770924,-22.8540228549606
"4763",4763,-43.3416298202007,-22.8539721612627
"4764",4764,-43.3367581771689,-22.8539213185751
"4765",4765,-43.3318865480375,-22.8538703268992
"4766",4766,-43.3270149328472,-22.853819186237
"4767",4767,-43.3221433316387,-22.8537678965901
"4768",4768,-43.3172717444526,-22.8537164579602
"4769",4769,-43.3124001713295,-22.8536648703492
"4770",4770,-43.3075286123102,-22.8536131337588
"4771",4771,-43.3026570674352,-22.8535612481906
"4772",4772,-43.2977855367451,-22.8535092136466
"4773",4773,-43.2929140202808,-22.8534570301284
"4774",4774,-43.2880425180827,-22.8534046976378
"4775",4775,-43.2831710301915,-22.8533522161766
"4776",4776,-43.278299556648,-22.8532995857466
"4777",4777,-43.2734280974926,-22.8532468063496
"4778",4778,-43.2685566527661,-22.8531938779873
"4779",4779,-43.2636852225091,-22.8531408006615
"4780",4780,-43.2588138067622,-22.8530875743742
"4781",4781,-43.2539424055662,-22.8530341991269
"4782",4782,-43.2490710189615,-22.8529806749217
"4783",4783,-43.2441996469889,-22.8529270017602
"4784",4784,-43.239328289689,-22.8528731796443
"4785",4785,-43.2344569471025,-22.8528192085759
"4786",4786,-43.2295856192699,-22.8527650885567
"4787",4787,-43.5877053479173,-22.8524354636849
"4788",4788,-43.5828331950609,-22.8523921552651
"4789",4789,-43.5779610540498,-22.8523486978046
"4790",4790,-43.5730889249247,-22.852305091305
"4791",4791,-43.5682168077261,-22.8522613357677
"4792",4792,-43.5633447024949,-22.8522174311941
"4793",4793,-43.5584726092716,-22.8521733775859
"4794",4794,-43.553600528097,-22.8521291749444
"4795",4795,-43.5487284590116,-22.8520848232712
"4796",4796,-43.5438564020563,-22.8520403225678
"4797",4797,-43.5389843572716,-22.8519956728356
"4798",4798,-43.5341123246983,-22.8519508740763
"4799",4799,-43.5292403043769,-22.8519059262913
"4800",4800,-43.5243682963483,-22.8518608294822
"4801",4801,-43.519496300653,-22.8518155836504
"4802",4802,-43.5146243173317,-22.8517701887976
"4803",4803,-43.5097523464251,-22.8517246449252
"4804",4804,-43.5048803879738,-22.8516789520349
"4805",4805,-43.5000084420186,-22.8516331101281
"4806",4806,-43.4951365086,-22.8515871192064
"4807",4807,-43.4902645877589,-22.8515409792714
"4808",4808,-43.4853926795357,-22.8514946903246
"4809",4809,-43.4805207839712,-22.8514482523677
"4810",4810,-43.4756489011061,-22.8514016654022
"4811",4811,-43.470777030981,-22.8513549294296
"4812",4812,-43.4659051736366,-22.8513080444516
"4813",4813,-43.4610333291136,-22.8512610104697
"4814",4814,-43.4561614974525,-22.8512138274856
"4815",4815,-43.4512896786941,-22.8511664955008
"4816",4816,-43.446417872879,-22.851119014517
"4817",4817,-43.441546080048,-22.8510713845358
"4818",4818,-43.4366743002416,-22.8510236055587
"4819",4819,-43.4318025335005,-22.8509756775874
"4820",4820,-43.4269307798653,-22.8509276006236
"4821",4821,-43.4220590393768,-22.8508793746689
"4822",4822,-43.4171873120756,-22.8508309997248
"4823",4823,-43.4123155980023,-22.8507824757931
"4824",4824,-43.4074438971976,-22.8507338028754
"4825",4825,-43.4025722097022,-22.8506849809733
"4826",4826,-43.3977005355567,-22.8506360100885
"4827",4827,-43.3928288748017,-22.8505868902227
"4828",4828,-43.387957227478,-22.8505376213775
"4829",4829,-43.3830855936261,-22.8504882035547
"4830",4830,-43.3782139732867,-22.8504386367558
"4831",4831,-43.3733423665006,-22.8503889209825
"4832",4832,-43.3684707733082,-22.8503390562366
"4833",4833,-43.3635991937503,-22.8502890425198
"4834",4834,-43.3587276278676,-22.8502388798337
"4835",4835,-43.3538560757006,-22.85018856818
"4836",4836,-43.34898453729,-22.8501381075605
"4837",4837,-43.3441130126765,-22.8500874979768
"4838",4838,-43.3392415019007,-22.8500367394307
"4839",4839,-43.3343700050033,-22.8499858319239
"4840",4840,-43.3294985220249,-22.8499347754582
"4841",4841,-43.3246270530061,-22.8498835700352
"4842",4842,-43.3197555979877,-22.8498322156567
"4843",4843,-43.3148841570101,-22.8497807123245
"4844",4844,-43.3100127301142,-22.8497290600402
"4845",4845,-43.3051413173405,-22.8496772588057
"4846",4846,-43.3002699187296,-22.8496253086227
"4847",4847,-43.2953985343223,-22.849573209493
"4848",4848,-43.2905271641591,-22.8495209614183
"4849",4849,-43.2856558082807,-22.8494685644004
"4850",4850,-43.2807844667277,-22.8494160184411
"4851",4851,-43.2759131395408,-22.8493633235421
"4852",4852,-43.2710418267606,-22.8493104797053
"4853",4853,-43.2661705284277,-22.8492574869325
"4854",4854,-43.2612992445828,-22.8492043452254
"4855",4855,-43.2564279752665,-22.8491510545859
"4856",4856,-43.2515567205194,-22.8490976150157
"4857",4857,-43.2466854803823,-22.8490440265167
"4858",4858,-43.2418142548956,-22.8489902890907
"4859",4859,-43.2369430441001,-22.8489364027395
"4860",4860,-43.2320718480363,-22.8488823674649
"4861",4861,-43.5901817543645,-22.8485465809037
"4862",4862,-43.5853097348439,-22.8485033552214
"4863",4863,-43.5804377271468,-22.848459980526
"4864",4864,-43.5755657313138,-22.8484164568191
"4865",4865,-43.5706937473855,-22.848372784102
"4866",4866,-43.5658217754026,-22.8483289623763
"4867",4867,-43.5609498154059,-22.8482849916434
"4868",4868,-43.5560778674359,-22.8482408719049
"4869",4869,-43.5512059315334,-22.8481966031622
"4870",4870,-43.546334007739,-22.8481521854169
"4871",4871,-43.5414620960933,-22.8481076186704
"4872",4872,-43.5365901966371,-22.8480629029243
"4873",4873,-43.531718309411,-22.8480180381801
"4874",4874,-43.5268464344557,-22.8479730244392
"4875",4875,-43.5219745718118,-22.8479278617034
"4876",4876,-43.51710272152,-22.847882549974
"4877",4877,-43.512230883621,-22.8478370892526
"4878",4878,-43.5073590581555,-22.8477914795407
"4879",4879,-43.502487245164,-22.84774572084
"4880",4880,-43.4976154446873,-22.8476998131519
"4881",4881,-43.492743656766,-22.847653756478
"4882",4882,-43.4878718814408,-22.8476075508199
"4883",4883,-43.4830001187524,-22.8475611961791
"4884",4884,-43.4781283687413,-22.8475146925572
"4885",4885,-43.4732566314483,-22.8474680399559
"4886",4886,-43.4683849069141,-22.8474212383766
"4887",4887,-43.4635131951792,-22.847374287821
"4888",4888,-43.4488981371774,-22.8472325423121
"4889",4889,-43.4440264770466,-22.8471849958671
"4890",4890,-43.4391548299185,-22.8471373004539
"4891",4891,-43.4342831958337,-22.8470894560739
"4892",4892,-43.4294115748328,-22.8470414627288
"4893",4893,-43.4245399669566,-22.8469933204204
"4894",4894,-43.4196683722457,-22.8469450291501
"4895",4895,-43.4147967907407,-22.8468965889196
"4896",4896,-43.4099252224823,-22.8468479997306
"4897",4897,-43.4050536675111,-22.8467992615847
"4898",4898,-43.4001821258678,-22.8467503744837
"4899",4899,-43.395310597593,-22.846701338429
"4900",4900,-43.3904390827274,-22.8466521534225
"4901",4901,-43.3855675813116,-22.8466028194657
"4902",4902,-43.3806960933863,-22.8465533365604
"4903",4903,-43.3758246189921,-22.8465037047082
"4904",4904,-43.3709531581697,-22.8464539239108
"4905",4905,-43.3660817109597,-22.8464039941699
"4906",4906,-43.3612102774028,-22.8463539154872
"4907",4907,-43.3563388575395,-22.8463036878643
"4908",4908,-43.3514674514106,-22.8462533113031
"4909",4909,-43.3465960590567,-22.8462027858052
"4910",4910,-43.3417246805185,-22.8461521113724
"4911",4911,-43.3368533158365,-22.8461012880062
"4912",4912,-43.3319819650514,-22.8460503157085
"4913",4913,-43.3271106282038,-22.8459991944811
"4914",4914,-43.3222393053345,-22.8459479243255
"4915",4915,-43.317367996484,-22.8458965052437
"4916",4916,-43.3124967016929,-22.8458449372372
"4917",4917,-43.307625421002,-22.8457932203079
"4918",4918,-43.3027541544518,-22.8457413544575
"4919",4919,-43.2978829020829,-22.8456893396879
"4920",4920,-43.2930116639361,-22.8456371760006
"4921",4921,-43.288140440052,-22.8455848633976
"4922",4922,-43.2832692304711,-22.8455324018806
"4923",4923,-43.2783980352341,-22.8454797914513
"4924",4924,-43.2735268543817,-22.8454270321116
"4925",4925,-43.2686556879545,-22.8453741238633
"4926",4926,-43.2637845359931,-22.8453210667081
"4927",4927,-43.2589133985381,-22.8452678606479
"4928",4928,-43.2540422756302,-22.8452145056844
"4929",4929,-43.24917116731,-22.8451610018194
"4930",4930,-43.2443000736181,-22.8451073490549
"4931",4931,-43.2394289945952,-22.8450535473925
"4932",4932,-43.2345579302818,-22.8449995968342
"4933",4933,-43.2199448260056,-22.8448368518016
"4934",4934,-43.587786129488,-22.8446145077062
"4935",4935,-43.582914255086,-22.8445712157475
"4936",4936,-43.5780423925263,-22.8445277748047
"4937",4937,-43.5731705418494,-22.8444841848795
"4938",4938,-43.5682987030962,-22.8444404459732
"4939",4939,-43.5634268763072,-22.8443965580873
"4940",4940,-43.5585550615231,-22.8443525212233
"4941",4941,-43.5536832587846,-22.8443083353828
"4942",4942,-43.5488114681323,-22.8442640005671
"4943",4943,-43.5439396896069,-22.8442195167779
"4944",4944,-43.539067923249,-22.8441748840166
"4945",4945,-43.5341961690994,-22.8441301022847
"4946",4946,-43.5293244271986,-22.8440851715838
"4947",4947,-43.5244526975874,-22.8440400919154
"4948",4948,-43.5195809803064,-22.843994863281
"4949",4949,-43.5147092753963,-22.8439494856822
"4950",4950,-43.5098375828977,-22.8439039591204
"4951",4951,-43.5049659028512,-22.8438582835973
"4952",4952,-43.5000942352976,-22.8438124591144
"4953",4953,-43.4952225802775,-22.8437664856732
"4954",4954,-43.4903509378315,-22.8437203632753
"4955",4955,-43.4854793080004,-22.8436740919223
"4956",4956,-43.4806076908247,-22.8436276716158
"4957",4957,-43.4757360863451,-22.8435811023572
"4958",4958,-43.4708644946023,-22.8435343841482
"4959",4959,-43.4659929156369,-22.8434875169905
"4960",4960,-43.4416352138941,-22.8432509470252
"4961",4961,-43.4367637124469,-22.8432031862081
"4962",4962,-43.4318922240618,-22.8431552764534
"4963",4963,-43.4270207487792,-22.8431072177628
"4964",4964,-43.4221492866399,-22.8430590101379
"4965",4965,-43.4172778376845,-22.8430106535803
"4966",4966,-43.4124064019537,-22.8429621480916
"4967",4967,-43.4075349794882,-22.8429134936735
"4968",4968,-43.4026635703284,-22.8428646903277
"4969",4969,-43.3977921745152,-22.8428157380558
"4970",4970,-43.3929207920891,-22.8427666368595
"4971",4971,-43.3880494230909,-22.8427173867404
"4972",4972,-43.383178067561,-22.8426679877003
"4973",4973,-43.3783067255402,-22.8426184397407
"4974",4974,-43.3734353970692,-22.8425687428634
"4975",4975,-43.3685640821885,-22.8425188970701
"4976",4976,-43.3636927809388,-22.8424689023624
"4977",4977,-43.3588214933607,-22.842418758742
"4978",4978,-43.3539502194949,-22.8423684662107
"4979",4979,-43.3490789593821,-22.8423180247701
"4980",4980,-43.3442077130627,-22.842267434422
"4981",4981,-43.3393364805776,-22.8422166951681
"4982",4982,-43.3344652619673,-22.8421658070101
"4983",4983,-43.3295940572724,-22.8421147699498
"4984",4984,-43.3247228665337,-22.8420635839888
"4985",4985,-43.3198516897916,-22.8420122491289
"4986",4986,-43.314980527087,-22.8419607653718
"4987",4987,-43.3101093784603,-22.8419091327193
"4988",4988,-43.3052382439522,-22.8418573511732
"4989",4989,-43.3003671236034,-22.8418054207352
"4990",4990,-43.2954960174545,-22.841753341407
"4991",4991,-43.2906249255461,-22.8417011131905
"4992",4992,-43.2857538479188,-22.8416487360873
"4993",4993,-43.2808827846133,-22.8415962100994
"4994",4994,-43.2760117356702,-22.8415435352284
"4995",4995,-43.2711407011302,-22.8414907114761
"4996",4996,-43.2662696810338,-22.8414377388444
"4997",4997,-43.2613986754216,-22.841384617335
"4998",4998,-43.2565276843344,-22.8413313469498
"4999",4999,-43.2516567078127,-22.8412779276905
"5000",5000,-43.2467857458972,-22.841224359559
"5001",5001,-43.2370438660471,-22.8411167766866
"5002",5002,-43.2321729481937,-22.8410627619492
"5003",5003,-43.227302045109,-22.841008598347
"5004",5004,-43.5853906379082,-22.8406824034909
"5005",5005,-43.5805189086029,-22.840639045284
"5006",5006,-43.5756471911587,-22.8405955381222
"5007",5007,-43.5707754856163,-22.8405518820069
"5008",5008,-43.5659037920162,-22.8405080769396
"5009",5009,-43.5610321103992,-22.8404641229218
"5010",5010,-43.5561604408058,-22.8404200199549
"5011",5011,-43.5512887832769,-22.8403757680405
"5012",5012,-43.5464171378529,-22.8403313671802
"5013",5013,-43.5415455045747,-22.8402868173753
"5014",5014,-43.5366738834827,-22.8402421186274
"5015",5015,-43.5318022746178,-22.840197270938
"5016",5016,-43.5269306780205,-22.8401522743086
"5017",5017,-43.5220590937315,-22.8401071287408
"5018",5018,-43.5171875217915,-22.8400618342361
"5019",5019,-43.5123159622411,-22.8400163907961
"5020",5020,-43.5074444151209,-22.8399707984222
"5021",5021,-43.5025728804717,-22.839925057116
"5022",5022,-43.497701358334,-22.8398791668791
"5023",5023,-43.4928298487485,-22.8398331277131
"5024",5024,-43.487958351756,-22.8397869396194
"5025",5025,-43.4830868673969,-22.8397406025998
"5026",5026,-43.478215395712,-22.8396941166556
"5027",5027,-43.473343936742,-22.8396474817886
"5028",5028,-43.4295013848852,-22.8392210667183
"5029",5029,-43.4246300552989,-22.8391729427103
"5030",5030,-43.4197587388745,-22.8391246697971
"5031",5031,-43.4148874356527,-22.8390762479804
"5032",5032,-43.4100161456741,-22.8390276772617
"5033",5033,-43.4051448689793,-22.8389789576428
"5034",5034,-43.4002736056091,-22.8389300891252
"5035",5035,-43.3954023556039,-22.8388810717108
"5036",5036,-43.3905311190045,-22.838831905401
"5037",5037,-43.3856598958515,-22.8387825901976
"5038",5038,-43.3807886861856,-22.8387331261022
"5039",5039,-43.3759174900473,-22.8386835131166
"5040",5040,-43.3710463074773,-22.8386337512424
"5041",5041,-43.3661751385163,-22.8385838404813
"5042",5042,-43.3613039832048,-22.838533780835
"5043",5043,-43.3564328415835,-22.8384835723052
"5044",5044,-43.3515617136931,-22.8384332148936
"5045",5045,-43.3466905995742,-22.8383827086019
"5046",5046,-43.3418194992674,-22.8383320534318
"5047",5047,-43.3369484128133,-22.8382812493851
"5048",5048,-43.3320773402526,-22.8382302964634
"5049",5049,-43.3272062816259,-22.8381791946685
"5050",5050,-43.3223352369738,-22.8381279440022
"5051",5051,-43.3174642063369,-22.8380765444661
"5052",5052,-43.312593189756,-22.8380249960621
"5053",5053,-43.3077221872716,-22.8379732987918
"5054",5054,-43.3028511989243,-22.837921452657
"5055",5055,-43.2979802247547,-22.8378694576595
